ShipmentID,Origin,Destination,Pickup_Date,Delivery_Date,Delivery_Status,Distance_KM,Shipment_Mode,Weight_KG,Cost_USD,Customer_Segment,Delay_Reason,Delivery_Time_Days
SHP103955,San Diego,Houston,2024-05-08,2024-05-09 21:36:00,Delivered,1147.6,Air,17.13,3715.39,Retail,Operational,1.9
SHP103956,Denver,San Francisco,2024-01-29,2024-02-02 02:24:00,Delivered,1882.4,Ground,4.3,1867.54,Business,Operational,4.1
SHP103957,San Francisco,Houston,2024-12-08,2024-12-15 07:12:00,In Transit,2841.0,Ground,11.23,4709.35,Retail,Customs,7.3
SHP103958,San Francisco,Houston,2025-06-28,2025-07-02 14:24:00,Delivered,1829.0,Ground,14.51,3088.99,Business,Operational,4.6
SHP103959,Memphis,Chicago,2024-04-28,2024-05-04 12:00:00,Delivered,3245.1,Air,15.85,10090.14,Retail,Operational,6.5
SHP103960,Seattle,Houston,2024-05-12,2024-05-18 02:24:00,Delivered,3621.0,Ground,9.82,5642.52,Retail,Operational,6.1
SHP103961,Chicago,Denver,2024-11-22,2024-11-28 00:00:00,Delivered,1100.4,Ground,7.53,1384.48,Business,Customs,6.0
SHP103962,San Diego,Philadelphia,2024-07-03,2024-07-09 12:00:00,Delivered,1941.3,Freight,3.81,2435.39,Retail,Weather,6.5
SHP103963,Baltimore,Los Angeles,2025-05-20,2025-05-29 12:00:00,Delivered,4318.3,Ground,3.68,4005.78,Business,Weather,9.5
SHP103964,San Diego,Atlanta,2025-06-17,2025-06-20 12:00:00,Delivered,1274.2,Freight,16.86,3072.77,Retail,Operational,3.5
SHP103965,Seattle,Miami,2024-08-28,2024-09-02 07:12:00,In Transit,1689.7,Freight,21.07,4515.8,Retail,Weather,5.3
SHP103966,Dallas,Seattle,2025-08-11,2025-08-11 19:12:00,In Transit,353.3,Ground,7.38,448.41,Business,Operational,0.8
SHP103967,Miami,Memphis,2025-05-30,2025-06-03 04:48:00,Delivered,1629.2,Ground,43.09,5119.94,Retail,Operational,4.2
SHP103968,Boston,Phoenix,2024-06-13,2024-06-18 09:36:00,Delivered,1795.0,Freight,12.67,3778.68,Retail,Operational,5.4
SHP103969,Boston,San Francisco,2025-07-10,2025-07-11 14:24:00,Delivered,629.3,Ground,15.89,1116.23,Business,Operational,1.6
SHP103970,Charlotte,Baltimore,2024-08-05,2024-08-06 12:00:00,In Transit,206.2,Freight,15.17,415.5,Government,Operational,1.5
SHP103971,Charlotte,Houston,2025-08-27,2025-08-31 12:00:00,Delivered,2674.2,Ground,3.17,2592.98,Retail,Operational,4.5
SHP103972,Atlanta,Philadelphia,2024-01-05,2024-01-08 09:36:00,Delivered,1496.6,Ground,33.88,3795.67,Business,Operational,3.4
SHP103973,Memphis,Chicago,2024-03-21,2024-03-22 00:00:00,Delivered,276.6,Air,26.13,1006.23,Business,Operational,1.0
SHP103974,Boston,Baltimore,2024-09-03,2024-09-10 02:24:00,Delayed,3897.8,Air,44.04,19798.36,Retail,Operational,7.1
SHP103975,Philadelphia,Detroit,2025-05-07,2025-05-14 14:24:00,Delivered,2713.0,Freight,42.14,9163.14,Business,Weather,7.6
SHP103976,Dallas,Memphis,2025-01-20,2025-01-22 02:24:00,Delivered,936.0,Air,23.9,3218.87,Business,Operational,2.1
SHP103977,Seattle,Houston,2025-07-28,2025-08-04 02:24:00,Delivered,3920.6,Air,27.42,14317.85,Business,Operational,7.1
SHP103978,Miami,San Francisco,2024-11-02,2024-11-04 12:00:00,Delivered,1290.4,Ground,6.95,1728.42,Retail,Operational,2.5
SHP103979,Boston,Seattle,2025-09-19,2025-09-22 07:12:00,Delivered,1178.0,Ground,12.73,2073.92,Retail,Operational,3.3
SHP103980,Memphis,Charlotte,2025-09-16,2025-09-23 04:48:00,Delivered,4046.9,Air,15.09,11123.78,Business,Weather,7.2
SHP103981,Memphis,New York,2025-06-26,2025-06-27 21:36:00,Delivered,971.7,Air,11.41,2608.64,Retail,Operational,1.9
SHP103982,Chicago,Baltimore,2024-01-07,2024-01-14 09:36:00,Delivered,3979.6,Ground,41.48,10516.6,Government,Operational,7.4
SHP103983,Chicago,Detroit,2025-05-29,2025-06-03 00:00:00,Delivered,3652.8,Air,19.59,10761.87,Government,Operational,5.0
SHP103984,Boston,New York,2025-07-21,2025-07-24 02:24:00,Delivered,1532.0,Ground,9.12,2310.66,Retail,Weather,3.1
SHP103985,Los Angeles,Atlanta,2024-03-13,2024-03-13 14:24:00,Delivered,347.9,Air,39.7,1700.57,Retail,Operational,0.6
SHP103986,San Diego,Detroit,2024-01-10,2024-01-13 07:12:00,Delivered,555.1,Freight,20.06,1322.15,Business,Weather,3.3
SHP103987,Memphis,Chicago,2025-07-26,2025-07-27 04:48:00,Delivered,671.0,Ground,32.92,1681.9,Business,Operational,1.2
SHP103988,Miami,New York,2025-07-15,2025-07-21 16:48:00,In Transit,4030.4,Ground,6.83,4834.3,Business,Operational,6.7
SHP103989,Miami,Miami,2024-05-01,2024-05-01 09:36:00,Delivered,19.9,Air,21.19,92.16,Retail,Operational,0.4
SHP103990,Memphis,San Francisco,2025-05-27,2025-05-28 00:00:00,Delivered,339.9,Ground,8.77,515.7,Retail,Operational,1.0
SHP103991,Philadelphia,San Francisco,2025-03-16,2025-03-23 19:12:00,Delivered,2593.2,Ground,20.38,5138.69,Business,Weather,7.8
SHP103992,Chicago,Boston,2024-02-07,2024-02-09 00:00:00,Delivered,1094.4,Air,26.19,3925.81,Business,Operational,2.0
SHP103993,Houston,New York,2025-08-13,2025-08-16 02:24:00,Delivered,2168.55,Ground,6.26,1553.77,Retail,Operational,3.1
SHP103994,Chicago,Memphis,2024-12-10,2024-12-12 00:00:00,Delivered,891.6,Ground,16.69,1613.36,Business,Operational,2.0
SHP103995,San Francisco,Miami,2024-12-03,2024-12-09 12:00:00,Delivered,3476.7,Ground,6.79,4162.79,Business,Operational,6.5
SHP103996,Charlotte,Dallas,2024-07-02,2024-07-03 00:00:00,Delivered,202.6,Air,34.12,846.86,Business,Operational,1.0
SHP103997,Atlanta,Atlanta,2024-03-07,2024-03-07 07:12:00,Delivered,23.3,Air,17.96,86.84,Government,Operational,0.3
SHP103998,Denver,Seattle,2024-01-17,2024-01-20 12:00:00,Delivered,573.5,Freight,9.09,952.63,Business,Operational,3.5
SHP103999,Seattle,Dallas,2025-01-17,2025-01-21 12:00:00,Delivered,2575.2,Ground,11.1,4243.45,Retail,Operational,4.5
SHP104000,Dallas,Dallas,2025-01-02,2025-01-02 16:48:00,Delayed,6.2,Ground,12.43,18.77,Business,Operational,0.7
SHP104001,Boston,Detroit,2024-11-11,2024-11-12 04:48:00,Delivered,321.9,Ground,43.6,1025.98,Retail,Operational,1.2
SHP104002,Boston,Atlanta,2025-05-11,2025-05-14 09:36:00,Delivered,2182.2,Air,16.26,6220.58,Business,Operational,3.4
SHP104003,Houston,Denver,2024-12-10,2024-12-16 09:36:00,Delivered,2653.5,Ground,30.27,4451.715,Business,Operational,6.4
SHP104004,Baltimore,Los Angeles,2025-07-06,2025-07-08 14:24:00,Delivered,1264.9,Air,16.84,3675.96,Business,Operational,2.6
SHP104005,Charlotte,Seattle,2025-04-17,2025-04-23 02:24:00,Delivered,3491.7,Ground,6.96,4224.11,Business,Operational,6.1
SHP104006,Boston,Charlotte,2024-04-24,2024-04-27 02:24:00,Delivered,1795.5,Ground,11.01,2955.37,Retail,Operational,3.1
SHP104007,Charlotte,San Diego,2024-04-09,2024-04-17 16:48:00,In Transit,3422.2,Freight,21.9,8415.07,Business,Operational,8.7
SHP104008,Dallas,Charlotte,2025-03-13,2025-03-20 00:00:00,Delayed,2689.8,Ground,17.39,2615.22,Retail,Weather,7.0
SHP104009,New York,Los Angeles,2024-12-10,2024-12-19 02:24:00,In Transit,3937.8,Air,24.57,13640.63,Business,Customs,9.1
SHP104010,New York,Phoenix,2024-12-14,2024-12-18 21:36:00,In Transit,2551.8,Ground,9.88,3608.3,Business,Operational,4.9
SHP104011,Detroit,Los Angeles,2024-05-18,2024-05-19 09:36:00,Delivered,998.2,Air,19.46,3437.23,Retail,Operational,1.4
SHP104012,Boston,New York,2024-11-19,2024-11-24 19:12:00,Delivered,3737.1,Air,11.38,9021.47,Business,Operational,5.8
SHP104013,Charlotte,Los Angeles,2024-10-28,2024-11-03 19:12:00,Delivered,3567.1,Air,27.9,13142.47,Business,Weather,6.8
SHP104014,Miami,Denver,2024-10-20,2024-10-28 02:24:00,Delivered,4381.1,Ground,17.74,8115.77,Business,Operational,8.1
SHP104015,Baltimore,Los Angeles,2025-06-12,2025-06-12 19:12:00,Delivered,602.4,Air,27.2,2442.9,Retail,Operational,0.8
SHP104016,Boston,Detroit,2024-10-18,2024-10-23 21:36:00,Delivered,2742.3,Ground,3.83,2864.57,Retail,Operational,5.9
SHP104017,Philadelphia,Houston,2024-03-14,2024-03-19 04:48:00,Delivered,2168.55,Freight,14.91,4749.7,Business,Operational,5.2
SHP104018,Miami,Detroit,2025-04-28,2025-05-06 07:12:00,Delayed,3084.8,Ground,9.72,4781.13,Retail,Customs,8.3
SHP104019,Miami,Houston,2024-01-16,2024-01-22 12:00:00,Delivered,4414.8,Air,24.09,16743.82,Retail,Operational,6.5
SHP104020,Detroit,Charlotte,2025-06-09,2025-06-12 14:24:00,Delivered,2488.8,Air,33.84,9542.07,Government,Operational,3.6
SHP104021,Boston,Denver,2024-12-01,2024-12-06 21:36:00,Delivered,3148.7,Ground,33.02,7865.09,Business,Operational,5.9
SHP104022,Seattle,Baltimore,2025-05-30,2025-06-03 21:36:00,Delivered,1693.0,Freight,45.16,6538.91,Retail,Operational,4.9
SHP104023,Atlanta,Dallas,2024-05-06,2024-05-09 16:48:00,In Transit,1485.6,Air,34.4,6070.86,Business,Operational,3.7
SHP104024,Charlotte,Denver,2025-06-01,2025-06-04 09:36:00,Delivered,1641.8,Ground,14.81,2804.78,Business,Operational,3.4
SHP104025,San Diego,San Diego,2024-05-08,2024-05-08 07:12:00,Delivered,15.1,Ground,7.96,32.24,Business,Operational,0.3
SHP104026,Los Angeles,Dallas,2025-05-25,2025-05-28 21:36:00,Delivered,1424.4,Ground,4.1,1534.29,Retail,Operational,3.9
SHP104027,Baltimore,San Diego,2025-02-26,2025-03-01 19:12:00,Delivered,943.7,Freight,7.67,1594.66,Retail,Weather,3.8
SHP104028,Charlotte,New York,2025-01-19,2025-01-25 02:24:00,Delivered,2166.9,Ground,3.49,2183.21,Retail,Customs,6.1
SHP104029,Seattle,Memphis,2024-08-19,2024-08-24 09:36:00,Delivered,2181.5,Freight,5.61,3195.24,Retail,Operational,5.4
SHP104030,Boston,Houston,2024-07-13,2024-07-19 21:36:00,Delivered,3490.5,Ground,20.72,7699.65,Retail,Operational,6.9
SHP104031,Baltimore,San Diego,2024-03-05,2024-03-09 19:12:00,Delivered,2359.9,Ground,3.82,2462.2,Retail,Operational,4.8
SHP104032,Philadelphia,Dallas,2025-09-06,2025-09-11 04:48:00,Delayed,2191.3,Ground,22.67,4571.13,Business,Weather,5.2
SHP104033,Baltimore,Boston,2024-10-03,2024-10-04 19:12:00,In Transit,1196.0,Air,11.06,2865.92,Business,Operational,1.8
SHP104034,Boston,San Diego,2024-08-11,2024-08-19 00:00:00,Delivered,3865.7,Ground,18.31,7276.9,Business,Operational,8.0
SHP104035,Phoenix,Memphis,2024-10-04,2024-10-05 09:36:00,In Transit,591.3,Air,18.66,1816.86,Business,Operational,1.4
SHP104036,San Diego,Phoenix,2024-12-31,2025-01-06 19:12:00,Delivered,4423.9,Air,45.28,22774.25,Retail,Operational,6.8
SHP104037,Charlotte,Chicago,2025-05-30,2025-06-02 09:36:00,Delivered,2247.1,Ground,19.16,4781.42,Retail,Operational,3.4
SHP104038,Miami,Houston,2024-08-02,2024-08-05 12:00:00,Delivered,999.7,Ground,5.85,1243.67,Retail,Operational,3.5
SHP104039,Detroit,New York,2025-03-14,2025-03-18 07:12:00,Delivered,1723.6,Freight,8.33,2722.3,Business,Operational,4.3
SHP104040,Denver,Phoenix,2025-03-03,2025-03-03 07:12:00,Delivered,266.1,Ground,18.63,576.3,Retail,Operational,0.3
SHP104041,Houston,San Francisco,2025-01-30,2025-02-03 09:36:00,In Transit,916.0,Ground,14.3,1545.32,Business,Weather,4.4
SHP104042,San Francisco,Philadelphia,2024-07-27,2024-07-29 09:36:00,Delivered,1642.0,Air,19.26,4812.14,Government,Operational,2.4
SHP104043,New York,Miami,2025-05-15,2025-05-21 12:00:00,Delivered,2584.0,Freight,22.96,6506.4,Business,Operational,6.5
SHP104044,Denver,Phoenix,2025-04-07,2025-04-08 14:24:00,Delivered,756.8,Ground,8.6,1123.64,Retail,Operational,1.6
SHP104045,Detroit,Dallas,2025-08-08,2025-08-13 19:12:00,Delivered,3106.6,Ground,23.44,7273.67,Retail,Operational,5.8
SHP104046,New York,Seattle,2024-08-14,2024-08-20 16:48:00,In Transit,3830.4,Ground,25.33,7975.96,Government,Operational,6.7
SHP104047,San Francisco,Houston,2025-01-09,2025-01-14 07:12:00,Delivered,2661.1,Air,19.48,8264.95,Business,Operational,5.3
SHP104048,Chicago,Dallas,2025-05-14,2025-05-17 07:12:00,Delivered,1476.7,Ground,54.39,4713.69,Business,Operational,3.3
SHP104049,Phoenix,Los Angeles,2024-04-02,2024-04-05 04:48:00,Delivered,722.0,Freight,4.22,869.62,Business,Customs,3.2
SHP104050,Los Angeles,Baltimore,2025-04-04,2025-04-06 02:24:00,In Transit,266.8,Air,50.04,1329.01,Business,Operational,2.1
SHP104051,San Diego,Philadelphia,2025-07-30,2025-08-05 09:36:00,Delivered,3346.8,Ground,13.31,5994.53,Retail,Operational,6.4
SHP104052,Denver,San Diego,2024-11-16,2024-11-23 04:48:00,Delivered,2168.55,Freight,9.64,4613.11,Government,Operational,7.2
SHP104053,Detroit,Phoenix,2024-01-10,2024-01-13 04:48:00,Delivered,2248.0,Air,24.05,7718.56,Business,Operational,3.2
SHP104054,San Francisco,Houston,2024-10-29,2024-10-30 14:24:00,In Transit,638.6,Freight,11.1,1277.03,Retail,Operational,1.6
SHP104055,New York,Charlotte,2024-11-17,2024-11-19 14:24:00,Delivered,1090.2,Freight,32.35,3588.57,Retail,Operational,2.6
SHP104056,Boston,Philadelphia,2025-03-31,2025-04-07 07:12:00,In Transit,3705.2,Ground,13.01,5940.98,Business,Operational,7.3
SHP104057,Philadelphia,Dallas,2024-10-04,2024-10-07 09:36:00,Delivered,2263.4,Air,35.39,9362.13,Business,Operational,3.4
SHP104058,Miami,Los Angeles,2025-08-20,2025-08-27 09:36:00,Delivered,4340.2,Air,7.37,9510.0,Retail,Operational,7.4
SHP104059,Miami,Seattle,2025-06-21,2025-06-29 09:36:00,Delivered,4499.9,Air,21.64,13901.52,Government,Weather,8.4
SHP104060,San Francisco,Denver,2025-01-27,2025-02-02 14:24:00,Delivered,3643.0,Ground,9.07,5479.26,Retail,Operational,6.6
SHP104061,New York,San Diego,2024-04-04,2024-04-07 00:00:00,Delivered,1310.2,Ground,22.21,2713.86,Business,Operational,3.0
SHP104062,Phoenix,San Diego,2024-04-16,2024-04-20 09:36:00,Delayed,1193.8,Ground,5.03,1267.65,Business,Operational,4.4
SHP104063,Miami,Baltimore,2025-01-24,2025-01-30 14:24:00,Delivered,1290.6,Ground,5.42,1559.18,Retail,Customs,6.6
SHP104064,Houston,Phoenix,2025-06-09,2025-06-18 07:12:00,In Transit,4443.2,Air,12.92,11362.12,Business,Weather,9.3
SHP104065,Phoenix,Seattle,2024-03-11,2024-03-14 16:48:00,Delivered,1642.0,Ground,36.46,4313.85,Business,Operational,3.7
SHP104066,Seattle,Denver,2025-08-09,2025-08-14 00:00:00,Delivered,3237.7,Ground,4.38,3559.87,Retail,Operational,5.0
SHP104067,Phoenix,Dallas,2025-01-10,2025-01-20 07:12:00,Delivered,4323.8,Freight,40.97,15894.52,Retail,Operational,10.3
SHP104068,Charlotte,Boston,2025-01-02,2025-01-08 19:12:00,Delivered,3724.3,Ground,22.24,4451.715,Retail,Operational,6.8
SHP104069,New York,Dallas,2024-02-20,2024-02-24 19:12:00,Delivered,2769.7,Ground,34.58,7078.77,Business,Operational,4.8
SHP104070,Miami,Los Angeles,2024-05-22,2024-05-26 02:24:00,Delivered,926.6,Ground,17.75,1728.49,Business,Weather,4.1
SHP104071,Memphis,Denver,2025-02-22,2025-02-24 09:36:00,Delivered,952.2,Ground,19.62,2059.77,Retail,Operational,2.4
SHP104072,Baltimore,San Francisco,2025-07-01,2025-07-05 14:24:00,Delivered,2317.4,Ground,14.58,4340.2,Retail,Operational,4.6
SHP104073,Memphis,Los Angeles,2025-05-14,2025-05-24 12:00:00,Delayed,4293.4,Freight,13.38,9249.32,Retail,Customs,10.5
SHP104074,Atlanta,Memphis,2024-06-15,2024-06-22 14:24:00,Delivered,4089.3,Ground,28.43,9003.68,Government,Operational,7.6
SHP104075,Boston,Atlanta,2024-09-16,2024-09-18 12:00:00,Delivered,914.6,Ground,7.4,1259.16,Retail,Operational,2.5
SHP104076,Miami,Atlanta,2024-07-10,2024-07-13 00:00:00,Delivered,1437.2,Air,17.47,4689.89,Retail,Operational,3.0
SHP104077,Denver,Atlanta,2024-07-20,2024-07-23 19:12:00,Delivered,2731.9,Air,4.3,4327.89,Business,Operational,3.8
SHP104078,Charlotte,Dallas,2024-07-03,2024-07-07 00:00:00,Delivered,2253.0,Ground,5.67,2764.51,Retail,Operational,4.0
SHP104079,Chicago,Denver,2024-06-06,2024-06-08 14:24:00,Delivered,713.3,Air,16.22,2259.1,Retail,Weather,2.6
SHP104080,Phoenix,Houston,2025-09-13,2025-09-16 09:36:00,Delivered,1788.0,Air,10.44,4451.715,Business,Operational,3.4
SHP104081,Charlotte,San Diego,2024-04-08,2024-04-16 02:24:00,Delivered,4305.3,Ground,14.87,8123.78,Retail,Operational,8.1
SHP104082,Los Angeles,Houston,2024-08-28,2024-09-03 07:12:00,Delivered,4291.2,Air,8.42,9035.7,Business,Operational,6.3
SHP104083,Miami,Houston,2025-05-05,2025-05-09 19:12:00,Delivered,2605.5,Ground,26.31,6439.93,Retail,Operational,4.8
SHP104084,Seattle,Houston,2024-07-20,2024-07-24 21:36:00,Delivered,2931.6,Ground,6.02,3332.55,Business,Operational,4.9
SHP104085,Charlotte,Memphis,2025-09-25,2025-09-26 19:12:00,Delivered,1154.2,Ground,51.07,3573.36,Business,Operational,1.8
SHP104086,Memphis,Charlotte,2025-05-23,2025-05-28 09:36:00,Delivered,3390.4,Air,39.69,16375.84,Retail,Operational,5.4
SHP104087,Memphis,Atlanta,2025-09-20,2025-09-21 12:00:00,Delivered,425.7,Air,24.12,4451.715,Business,Operational,1.5
SHP104088,Los Angeles,Memphis,2024-04-05,2024-04-08 07:12:00,Delayed,1148.9,Ground,5.28,1376.91,Retail,Operational,3.3
SHP104089,Memphis,Detroit,2025-05-04,2025-05-04 21:36:00,Delivered,225.3,Ground,14.89,398.03,Business,Operational,0.9
SHP104090,Atlanta,Baltimore,2025-08-01,2025-08-04 19:12:00,Delivered,1858.5,Ground,25.14,4503.53,Retail,Operational,3.8
SHP104091,Dallas,Dallas,2024-08-05,2024-08-05 12:00:00,Delivered,23.3,Air,33.33,128.22,Retail,Operational,0.5
SHP104092,Charlotte,Miami,2025-06-10,2025-06-19 00:00:00,In Transit,4424.8,Ground,33.2,10491.44,Government,Operational,9.0
SHP104093,Phoenix,San Diego,2024-09-29,2024-10-03 19:12:00,Delivered,3071.4,Air,28.86,12712.7,Retail,Operational,4.8
SHP104094,Dallas,Chicago,2024-08-06,2024-08-13 16:48:00,Delivered,3402.9,Freight,2.48,3621.44,Retail,Operational,7.7
SHP104095,Boston,Houston,2024-11-27,2024-11-30 12:00:00,Delivered,1329.8,Freight,7.65,2017.69,Business,Operational,3.5
SHP104096,Charlotte,Los Angeles,2025-03-28,2025-04-01 14:24:00,Delivered,2437.4,Ground,29.4,5759.48,Business,Operational,4.6
SHP104097,Denver,Dallas,2024-05-31,2024-06-06 21:36:00,Delivered,3367.3,Ground,11.0,4992.93,Business,Operational,6.9
SHP104098,Dallas,Memphis,2024-12-12,2024-12-17 16:48:00,Delivered,2338.3,Ground,21.35,5238.61,Retail,Operational,5.7
SHP104099,Philadelphia,Phoenix,2025-02-17,2025-02-18 19:12:00,Delivered,580.7,Ground,53.29,2035.28,Retail,Operational,1.8
SHP104100,Chicago,Philadelphia,2025-06-10,2025-06-16 21:36:00,Delivered,3385.7,Ground,10.58,4941.18,Business,Weather,6.9
SHP104101,Philadelphia,San Diego,2025-03-06,2025-03-09 04:48:00,In Transit,1144.1,Freight,34.9,3531.3,Business,Operational,3.2
SHP104102,Miami,Los Angeles,2025-01-13,2025-01-16 09:36:00,Delivered,620.1,Ground,22.18,1287.98,Business,Weather,3.4
SHP104103,New York,Charlotte,2025-03-03,2025-03-10 00:00:00,Delivered,2255.6,Ground,69.18,8094.21,Business,Weather,7.0
SHP104104,Houston,Denver,2024-03-24,2024-03-25 12:00:00,Delivered,520.8,Ground,22.23,1202.79,Retail,Operational,1.5
SHP104105,Baltimore,Charlotte,2024-07-10,2024-07-15 19:12:00,Delivered,2906.6,Ground,11.12,4791.12,Retail,Operational,5.8
SHP104106,San Diego,Detroit,2024-02-10,2024-02-15 02:24:00,Delivered,2954.0,Ground,17.52,6018.37,Retail,Operational,5.1
SHP104107,Miami,Seattle,2024-11-04,2024-11-06 12:00:00,Delivered,1303.8,Air,7.28,2586.19,Business,Operational,2.5
SHP104108,New York,Chicago,2025-01-12,2025-01-20 12:00:00,Delivered,4347.5,Ground,28.08,9510.72,Government,Operational,8.5
SHP104109,San Francisco,New York,2024-05-15,2024-05-21 04:48:00,Delayed,3745.1,Air,12.72,9512.74,Business,Operational,6.2
SHP104110,Miami,Dallas,2024-04-15,2024-04-19 19:12:00,Delayed,671.2,Ground,17.5,1249.19,Business,Weather,4.8
SHP104111,San Diego,Baltimore,2025-06-02,2025-06-08 19:12:00,Delivered,3418.6,Ground,36.78,4451.715,Retail,Operational,6.8
SHP104112,Baltimore,Miami,2025-06-25,2025-06-29 04:48:00,Delivered,1718.2,Freight,6.63,2445.32,Business,Operational,4.2
SHP104113,Dallas,Memphis,2024-05-05,2024-05-11 14:24:00,Delivered,3426.2,Ground,33.41,8602.72,Business,Operational,6.6
SHP104114,Memphis,New York,2024-12-22,2024-12-28 14:24:00,Delivered,3643.4,Ground,4.77,3753.87,Business,Operational,6.6
SHP104115,San Francisco,Miami,2025-02-03,2025-02-06 02:24:00,Delivered,2168.55,Air,15.92,2665.31,Retail,Weather,3.1
SHP104116,Denver,New York,2024-03-19,2024-03-26 14:24:00,Delivered,3045.9,Ground,24.22,7234.18,Retail,Operational,7.6
SHP104117,Detroit,Phoenix,2025-01-23,2025-01-30 02:24:00,Delivered,3909.7,Ground,29.41,10203.17,Retail,Operational,7.1
SHP104118,San Diego,Detroit,2025-08-01,2025-08-04 14:24:00,Delivered,1590.5,Ground,7.12,2152.07,Retail,Operational,3.6
SHP104119,San Francisco,Phoenix,2025-06-18,2025-06-19 00:00:00,Delivered,545.4,Air,53.82,2786.75,Business,Operational,1.0
SHP104120,Philadelphia,Houston,2024-03-14,2024-03-15 07:12:00,In Transit,317.3,Ground,24.48,701.89,Business,Operational,1.3
SHP104121,Boston,San Francisco,2024-01-05,2024-01-06 16:48:00,Delivered,673.0,Ground,29.67,1604.74,Business,Operational,1.7
SHP104122,Los Angeles,New York,2025-04-07,2025-04-07 19:12:00,Delivered,218.1,Ground,24.6,534.25,Retail,Operational,0.8
SHP104123,Chicago,Seattle,2024-03-22,2024-03-26 12:00:00,Delivered,1605.9,Freight,7.39,2405.31,Business,Operational,4.5
SHP104124,Houston,Charlotte,2025-06-20,2025-06-24 12:00:00,Delivered,1487.1,Freight,9.82,2393.45,Government,Operational,4.5
SHP104125,Denver,Houston,2025-02-08,2025-02-10 00:00:00,Delivered,674.5,Freight,39.99,2232.94,Business,Operational,2.0
SHP104126,Miami,Memphis,2025-05-28,2025-06-03 21:36:00,In Transit,2999.8,Ground,40.85,9184.9,Retail,Operational,6.9
SHP104127,Houston,Charlotte,2024-10-04,2024-10-14 19:12:00,Delivered,4465.2,Freight,3.0,4351.89,Government,Weather,10.8
SHP104128,Chicago,Baltimore,2024-08-11,2024-08-19 09:36:00,In Transit,4074.0,Ground,27.86,9374.63,Business,Weather,8.4
SHP104129,Atlanta,Atlanta,2025-08-06,2025-08-06 16:48:00,Delivered,15.6,Air,15.7,72.37,Retail,Operational,0.7
SHP104130,Chicago,Baltimore,2024-03-08,2024-03-16 16:48:00,Delivered,3510.9,Ground,23.43,7432.35,Business,Weather,8.7
SHP104131,San Diego,Charlotte,2024-11-15,2024-11-23 07:12:00,In Transit,4228.5,Air,19.82,13220.82,Business,Customs,8.3
SHP104132,Charlotte,San Diego,2025-08-28,2025-09-02 14:24:00,Delivered,4097.4,Air,19.59,12745.5,Business,Operational,5.6
SHP104133,Detroit,Miami,2024-01-19,2024-01-25 19:12:00,In Transit,4003.6,Air,8.76,9475.05,Retail,Operational,6.8
SHP104134,Chicago,Boston,2024-12-08,2024-12-13 14:24:00,Delivered,3581.7,Air,33.96,14510.21,Business,Operational,5.6
SHP104135,San Francisco,San Diego,2025-08-16,2025-08-19 14:24:00,Delivered,1459.9,Ground,11.05,2183.37,Business,Operational,3.6
SHP104136,Denver,Phoenix,2024-12-08,2024-12-09 12:00:00,Delayed,559.3,Ground,15.45,935.53,Government,Operational,1.5
